loss,simulation_number
2.7754027737362734e-158,476
1.655072435549479e-38,477
1.426051025830439e-141,478
0.006426355815375435,479
2.7728320859049115e-106,480
0.004549033553029099,481
1.564001515479433e-14,482
2225049.954470696,483
6.801794298328683e-236,484
0.09836665088860748,485
4.09007923434836e-39,486
1.2249164413700912e-29,487
3.2859762319941487e-20,488
2.040943813877763e-06,489
7.47768911899084e-12,490
654.7774824976254,491
7.514443085994518e-32,492
1.1466277585331932e-27,493
8.085854588646323e-12,494
1.0503181405968694e-19,495
4.0315129262788213e-150,496
7850018.36332627,497
7.900247951957511e-31,498
1.0785578004633359e-37,499
3.3392916008457994e-28,500
1.594426245506022e-06,501
212822.1923323203,502
1.670450435546268e-91,503
1.2713214361609986e-181,504
3.6052987406727606e-42,505
3.241925181922147e-35,506
2.128080468716431e-22,507
7999999.999999999,508
9.363734592547857e-33,509
1.470035542740232e-07,510
1.588779764273162e-100,511
7.01233372119898e-61,512
3.2724518560350315e-134,513
1.0856622294785306e-76,514
1.790063888882896e-29,515
3.5851760548883357e-106,516
1.6039709461146058e-52,517
9.714107731438947e-06,518
7952936.4618730135,519
2.2498107965494462e-13,520
4.4814421937990874e-89,521
1.0218461827843442e-40,522
7.983313719244515e-106,523
1.042511036014645e-86,524
0.00011112610362585203,525
308237.0617622433,526
7999999.999999942,527
3.7473567317372027e-51,528
1.5120545747692688e-40,529
7997596.586716702,530
1.8734566345829163e-16,531
1.1810361945641115,532
9.687039818553026e-17,533
3.5282831268879325e-72,534
2.3679442231996555e-17,535
4.986955040136132e-44,536
1.5017142236177802e-36,537
4.813484260202672e-20,538
1.8577970666665077e-61,539
1.2487990037268782e-35,540
7.703176443813165e-100,541
8919.867479850938,542
5.78113866084125e-115,543
2.9484774103729406e-50,544
1.6888503831514845e-70,545
2.6154282013348826e-82,546
1.0306406264433606e-41,547
4.259058102271814,548
2.875922447704321e-76,549
20.653781545114445,550
3.384676307632602e-11,551
6.672426449777913e-10,552
1.2055294551463756e-53,553
4.793354019848372e-36,554
3.4947345144066925e-33,555
1.2435215486392454e-21,556
1.935491430905893e-40,557
2.9900498471214783e-05,558
390614.89829899895,559
8.847680214406241e-76,560
0.00030066940554420774,561
1.1235008566783198e-73,562
1.4145943125834675e-06,563
3.6179828380739846e-17,564
0.0008811261876529882,565
5.454666663292161e-111,566
416.2002233693319,567
2.4009389032306744e-19,568
5.323077375615794e-19,569
4.6364055184764887e-38,570
3.2908608832612947,571
42325.445833483616,572
7692.201176185581,573
3.600444776840749e-05,574
2.0488393325544756,575
3.1737461357301504e-41,576
4.8984951278780355e-26,577
8.432117595847165e-21,578
4.2814734102133055e-15,579
5642954.45468636,580
2.5186689433825173e-17,581
4.6627235061155615e-49,582
183.47951632266577,583
1.650872668687667e-55,584
5.5042782615947685e-217,585
3.9525379512755924e-30,586
3.412933406352108e-45,587
1.9813989300046575e-14,588
8.925089253978657e-54,589
6.850509899127907e-63,590
5.214162168832753e-19,591
0.2475431721277876,592
5.690427177784973e-173,593
2.9405802558057337e-65,594
1.381136499735211e-12,595
22144.415485943668,596
5011.725247586153,597
2.1282524040514188e-72,598
9.648591629074683e-31,599
8.069042462763841e-23,600
1.499644631263302e-42,601
5.186540567461037e-239,602
1.403467827575213e-46,603
1.3567669969718989e-36,604
4.4604201760704144e-122,605
2.682994948243263,606
7991550.42441607,607
0.01057747161821789,608
1760141.660840105,609
7999999.9638319975,610
1.266145355446572e-156,611
5.126599957606634e-102,612
9.57412053064293e-15,613
1.0276588589640066e-37,614
4.358551749746614e-154,615
3.837000132998845e-07,616
6.276497035188596e-84,617
1.2561567936404546e-14,618
49.280269240816814,619
4171.4669170014095,620
5.047608519474665e-49,621
7999999.999999999,622
0.06295324791753593,623
16.67275236652793,624
7895669.459180242,625
3.3429982818832612e-46,626
1.549757097793755e-141,627
7997980.727245913,628
6.775306763995754e-27,629
2.9034418936666924e-130,630
1.9089928577456186e-14,631
6.90515066120523e-193,632
7999999.99785793,633
150.1496209321257,634
2.3144532677143345e-31,635
5.745737082760386e-63,636
1.0658418045634414e-27,637
2.2023231798709e-197,638
1.3915281691248258e-50,639
1.8963527127238866e-186,640
8.094850368136845e-18,641
5.699437745014862e-62,642
3.3211090183628944e-101,643
6.045186164513407e-31,644
9.981705983057763e-66,645
7999738.394684136,646
5.217311392748673e-40,647
1.3848331313040382e-39,648
0.011459848239873791,649
3.092362432980566e-41,650
1.1228000477012011e-12,651
2.9853060990818164e-06,652
7.55398129326724e-20,653
1.0421908064585966e-22,654
6.938490640690402e-131,655
7043655.8931497885,656
9.616832936933521e-111,657
2.3730372873386677e-60,658
1.51545532971995e-78,659
6.539321903154941e-13,660
1.191131849235688e-50,661
1.2663720934155638e-137,662
1.2815519736773943e-51,663
6.98809848375642,664
3.261101879440434e-27,665
2.157148878922842e-65,666
7828106.525310204,667
9.753616768957314e-15,668
1.391692485242462e-71,669
1.2761602271692255e-15,670
6.437140509076454e-40,671
1.01688354520223e-68,672
1.220854727282722e-18,673
7.178440198320089e-25,674
1.480451020410088e-19,675
8.971889023102274e-05,676
7.076918172621476e-21,677
1.9605877450328037e-47,678
9.40015428645283e-45,679
1.6163358276072592e-24,680
1.4328277374457628e-10,681
2.885617788715448e-09,682
4.814548231141938e-135,683
1.0530872204687065e-86,684
152224.06155735053,685
1.1080533852177765e-43,686
7997545.857007901,687
1.0415940644698875e-99,688
8.763304769639954e-40,689
7873525.907862135,690
3.917001130079846e-36,691
9.298810747870248e-37,692
1.3657489967069708e-242,693
49321.91223448693,694
1.8594409373660581e-62,695
1.232102568868838e-51,696
5.538786623561039e-63,697
2.9272080888905067e-110,698
4.042483905784515e-30,699
10481.372866379505,700
5.630132142976293e-50,701
8000000.0,702
2.21518166345615e-235,703
3.5390890472793225e-08,704
4.295032717518776e-07,705
7999999.99984547,706
7.359448798409602e-133,707
1.0462308757766299e-19,708
2.0516853183198372e-57,709
7996206.861479308,710
7999830.778074244,711
2.6472803525052544e-15,712
1.2102509622616232e-43,713
4.343277599216164e-05,714
2.702162734467287e-33,715
3.622423511871997e-77,716
5.770430220515342e-51,717
1294902.350506471,718
7979394.935369215,719
2.251819296453472,720
1.9030008286160672e-12,721
3.030345408715505e-79,722
1.3552888473222714e-23,723
10830.664501749892,724
3.2594995201744278e-83,725
2.8480468315887173e-55,726
0.14290442424095667,727
1.1103538615673345e-39,728
0.00018442527273361615,729
3.244433052473395e-63,730
2.7438992347614983e-35,731
67476.41182148777,732
2.8010780581372213e-92,733
7.104398758454157e-33,734
2.3191678248414306e-53,735
5.038613351200566e-07,736
8.713745552106203e-69,737
2.958096684822279e-18,738
5.276367132278848e-58,739
2.419551128636695e-141,740
6.557992912317654e-06,741
1.4861325069626978e-28,742
4.7042288169227413e-94,743
1.8751275979740224e-16,744
2.1072250459241526e-62,745
5606.323080032433,746
7999999.927964547,747
6.670920363758838e-32,748
3.1264991232883776e-05,749
9.130455957806145e-40,750
248.35689509980958,751
3674.6126998015625,752
7.433063989844562e-55,753
1.226195353470434e-231,754
0.03837265594859147,755
3.531727807534477e-60,756
3.308808607323936e-70,757
4.6137121647845365e-22,758
4.0243536444911675e-56,759
2.232609471302164e-09,760
3.3815295878553824e-51,761
7.155959083841077e-24,762
6.494999125657939e-13,763
931.2862477725581,764
587553.7019501012,765
8.094293104059557e-57,766
1.1354415570683833e-25,767
5.2300370009979004e-135,768
1.3711087724880229,769
1.9063970402318765e-61,770
2.037165784848409e-30,771
1.5195562961748925,772
2.5828921350734985e-77,773
9.011178404878595e-23,774
590.466484402025,775
5.60277832695597e-20,776
7999999.994094193,777
1.4573245359387515e-97,778
5.957560335937937e-92,779
6.829047120376716e-12,780
2.0769561189493903e-11,781
1.6732463964613232e-06,782
0.01557335827560448,783
7.090202314256078e-08,784
5.493094493387729e-15,785
2.3785908460697494e-17,786
7.025867392007515e-84,787
5.3452418571974895e-89,788
1.5091655432070646e-15,789
4.214464408069124e-09,790
1.2350222829377974e-10,791
4.6391973087604725e-64,792
1.766642179274965e-09,793
4.179708013560409e-38,794
6.219203598701843e-77,795
279445.4562055231,796
6.877106283654173e-51,797
9.270421402221617e-113,798
1.1956131661548878e-06,799
4.246170089539171e-20,800
2.4447831209018237e-74,801
3.865165158820544e-38,802
3.202583091105183e-16,803
1.8722085594566245e-22,804
3.270309835418914e-27,805
2.7022289830388313e-18,806
3.6953065507436335e-130,807
4.435537217043524e-33,808
2.536150263563606e-34,809
0.0,810
1.413079145483079e-35,811
0.03122039758483,812
6.951983948894727e-67,813
7.287996621103342e-33,814
8.359251647114862e-08,815
2.501162525695024e-32,816
1.2025662646728813e-15,817
7205549.015074807,818
7997556.10244046,819
2.068158659164182e-71,820
7.834214805482637e-15,821
1.3987764643037637e-27,822
9.193414974198883e-67,823
373914.9099463582,824
8.488221543523873e-22,825
7.888743080112063e-76,826
9.119010058323994e-228,827
1355680.1220717106,828
7999845.712229804,829
3.419488116500541e-74,830
1.333786860594294e-131,831
2.01878253256486e-33,832
6.570305693494387e-44,833
36.6732706662985,834
0.22525241903088616,835
1.8482098994599915e-05,836
4.7001614702449903e-14,837
2.8130691619214215e-87,838
5.887194931154754e-108,839
7999889.388887603,840
2.002607926413416e-50,841
6.544019835920738e-20,842
0.11290268926768035,843
4.794544495096329e-15,844
0.2470368231013896,845
1.4692084509114947e-54,846
9.50710757150972e-41,847
1.3316305154493807e-58,848
4.098940204910525e-12,849
6.84638767083638e-67,850
3609.510093016276,851
8.528709674701189e-194,852
9.274566696675035e-07,853
1.3981152170358065e-77,854
1.643671774524734e-192,855
1.7229429115730535e-06,856
2.9843944986311555e-09,857
3.5075839153153544e-70,858
1.3240226511259661e-13,859
3.7976974006836566e-35,860
7.410354773206245e-91,861
6.831164668469212e-97,862
8.023715217248712e-41,863
7999998.962456928,864
10.123046061808656,865
1.072553477732557e-28,866
6.573492059371654e-22,867
5.772602101727051e-41,868
1.15722895856522e-06,869
3.365922102149819,870
7798049.050118166,871
1.612474207145469e-50,872
4.6017923384196683e-23,873
1.0617884181546578e-19,874
136441.75617374442,875
2.5708450874311537e-28,876
7999765.767460971,877
3.0998541904069403e-10,878
1.2286625863045179e-129,879
5.1538849812702064e-54,880
2.523940967914392e-12,881
7.143894079723506e-94,882
1.0860619124921188e-116,883
7.331675055252658e-32,884
3.036665033893387e-59,885
1.6029402859588677e-87,886
0.05331256426860117,887
7999999.997598524,888
4.765970031261277e-82,889
3.873831559419535e-31,890
4.208436393321062e-35,891
0.0001306519392561337,892
1.3217587515173318e-19,893
7999999.999979227,894
5.837918786043405e-11,895
8.375985748438053e-65,896
0.0006349435587808155,897
5.686873218229787e-135,898
41000.42582464334,899
1.102202695758806e-83,900
0.0010619360082323587,901
81856.02927525665,902
0.024585454698071135,903
5.14383562865622e-25,904
5.014721191891283e-118,905
92118.49362906019,906
1.1479418466804945e-137,907
3.2756142400719756e-32,908
0.00019783894719028005,909
0.001980130565806327,910
3.775048858468332e-96,911
2.0553759996099567e-100,912
2.6529346773319073e-176,913
2.6340645583340997e-107,914
2.874932894208895e-91,915
8838.54885623892,916
1.145669951591243e-85,917
2.4439296879842125e-07,918
8.073814818773039e-83,919
20880.91906758662,920
2.5139690988711882e-21,921
1.2818024227776472e-43,922
4.009720175854702e-98,923
2.7504204728160833e-24,924
2.440899740339722e-121,925
0.0103533748734001,926
2.3206729082749214e-70,927
1.907234752648828e-08,928
7999999.9999680165,929
8000000.0,930
3.771046281215122e-81,931
6.083572241502753e-176,932
5.6951014491953265,933
7006671.129278572,934
5.799538333743558e-30,935
1.9157202843910155e-59,936
1.2138252971203734e-09,937
1.9530438870897924e-14,938
1.0144157277028406e-122,939
1.2324067604439727e-167,940
8.759696262591095e-38,941
0.1172975905149574,942
0.00041808379997700145,943
1.0867108393061438e-21,944
3.6079306052832865e-12,945
31.894456972909087,946
3569.641258186689,947
4.893523910261803e-28,948
7999999.999999795,949
2.1010954146311248e-60,950
1.9044294004141986e-07,951
5.58898879216373e-123,952
1.8230332934418354e-08,953
4396.75692869137,954
4718657.423384015,955
3.890358811073032e-70,956
4.6886930418598256e-76,957
2.945130187374678e-85,958
6.946304272358016e-21,959
3.738400195363195e-193,960
2.4315416807943078e-53,961
8000000.0,962
7999999.981854782,963
1.8320069366248195e-26,964
3.6518271302611576e-70,965
7999999.884933806,966
1.4620285949522211e-40,967
1.6803946033354373e-84,968
3.6437018309673516e-76,969
1.7883476498610769e-09,970
4.06380600761862e-122,971
6.991527257058066e-87,972
7.1825177291393196e-09,973
1.831997026048214e-26,974
5.446338177896074e-143,975
1.6440675440965862e-13,976
5.031835323499358e-95,977
5.481520371473769e-111,978
12271.78601371093,979
182216.8505919686,980
2.4426270061741185e-36,981
7999999.999998553,982
0.026100567082579844,983
7955327.896183458,984
2.986266655740538e-148,985
4.624146932622223e-130,986
6.417814274639554e-36,987
1.6967745736571247e-18,988
2.060994104539966e-176,989
8.036178459958596e-81,990
4.99886144411892e-08,991
7.817832049287467e-103,992
7996708.536216407,993
3325.822257168818,994
3.9783971904187945e-43,995
5.3432362567323134e-39,996
1.2059405505254662e-252,997
1.0334067291342875e-56,998
7999999.999999669,999
1.000870167065228e-209,1000
5.242688019200896e-32,1001
7795188.859667884,1002
9.502961372129471e-26,1003
1.1332304658888592e-35,1004
3.2487904095950256e-61,1005
1.6437055734457808e-56,1006
40767.0757971925,1007
1.1750133249023415e-06,1008
2.6710996038666864e-43,1009
5.388666393390118e-130,1010
7001985.430505274,1011
2.0423066414343214e-57,1012
9.97262904467829e-66,1013
0.04258520985153548,1014
6.116542071501504e-54,1015
6.500380798238963e-14,1016
9.9755034815036e-56,1017
7999461.196031357,1018
3.920180293154448e-06,1019
5.2565575018357546e-155,1020
9.577563722527326e-156,1021
2.994760340964163e-65,1022
1.172038835154701e-13,1023
3.5111690313800806e-07,1024
5.04520010312969e-75,1025
3.046663862022731e-42,1026
1.0976499727820835e-09,1027
5.4370804780957184e-86,1028
0.08396049210153797,1029
1.4719943283470334e-23,1030
8.193817385041888e-46,1031
6.655607085733799e-116,1032
3.534133911579057e-107,1033
2.69578621896421e-40,1034
2.040276145040431e-101,1035
3.495805464960879e-37,1036
1.2184485441231176e-38,1037
7999999.967844585,1038
0.546167081131443,1039
87919.67852554547,1040
9.632612199673744e-06,1041
1.440055985105737e-227,1042
7999999.955839074,1043
2.337422790845023e-19,1044
8.652084418226537e-180,1045
2.396011756977109e-160,1046
1.5972395208078298e-17,1047
225100.00675915755,1048
1.3849191262751942e-14,1049
1.0141594604075543e-05,1050
7287758.565499993,1051
0.002638645416038981,1052
3.708760686272701e-37,1053
3.5427722205555403e-98,1054
3.6764179931736436e-152,1055
1.930018770219966e-32,1056
2.4282796857036215e-42,1057
4.742693378483317e-08,1058
6.677598060908069e-09,1059
2.0268198102535005e-157,1060
2.336073728774682e-51,1061
1.8385251995283113e-35,1062
1.1115564110440405e-116,1063
1.9918749859540525e-79,1064
7.763877338798661e-67,1065
1.773428967027868e-54,1066
2.3832133209848738e-68,1067
7999890.588215915,1068
7999999.99999999,1069
1.1033276676155469e-31,1070
9.698717707071398e-25,1071
1.2809726649648224e-05,1072
1.5888060055371747e-59,1073
1.020136162337455e-44,1074
5.3607823529043925e-15,1075
1.3779060237173105e-61,1076
7.518404730625528e-73,1077
1.737386581938431e-94,1078
1.276880126256576e-146,1079
1.9224806102923977e-46,1080
4.259228968916645e-23,1081
1.895811603472259e-24,1082
4.405393130343898e-12,1083
6.936476205225346e-84,1084
4.8982005507321254e-127,1085
7049965.596293598,1086
1.3316658583262939e-53,1087
9.665771134620787e-26,1088
2.52352686285353e-64,1089
1.5910805580804978e-51,1090
4.1207988476375214e-09,1091
1.700316933129836e-48,1092
1.701947732367789e-16,1093
5.096915206690591e-19,1094
6.845928973107061e-19,1095
2359323.781433955,1096
3.539093225483085e-32,1097
2.4204731045654517e-05,1098
0.1969541644688383,1099
0.4608058615156594,1100
0.0002525309475320786,1101
1.6952300893293688e-20,1102
