loss,simulation_number
60.3327023094944,244
179056.51427304323,245
733373.3307506809,246
632426.4162216396,247
33570.83894014192,248
3076082.796168742,249
341659.2314780203,250
226.97462385806844,251
4459.271921708291,252
114249.42567167133,253
1083.9530238053433,254
164958.29986025134,255
41689.98316345296,256
856270.8448970354,257
7422.933292761594,258
44452.60134261389,259
68012.94141146951,260
660672.3448120734,261
787355.9518027358,262
769475.3823949703,263
4558.200006112104,264
2588.890661399891,265
65.8346741392471,266
70444.81168295536,267
4023.7825928651,268
1757.3070384729233,269
2763614.1781617654,270
2866.7863080744714,271
90353.26589689162,272
470520.42136126413,273
62603.42977944433,274
40909.80480980439,275
473.3473646777423,276
5024677.892543982,277
579086.4334934306,278
256284.77703139206,279
1063152.1997090448,280
30.25575200886406,281
991060.5561654068,282
0.2035689190180502,283
9397.978071321,284
2612325.016348989,285
26407.252238996032,286
99976.70327283295,287
2765182.5087035717,288
7.892830178236908e-07,289
36715.40789855866,290
0.7338769770979923,291
629.260684080184,292
5158.460367124814,293
64143.940687038725,294
338685.73593313835,295
125856.08935013934,296
104444.04276281506,297
55336.25275772446,298
20181.593395215757,299
4.371020457130669e-10,300
6972.781018464288,301
1.8679352896065826,302
21332.766025002613,303
215409.65944163033,304
10994.526844891683,305
2885178.4909215323,306
169886.8955844539,307
5978.537789135859,308
1189639.3567577177,309
117846.92608908584,310
0.025772382564239887,311
0.8180191909269235,312
2566176.60534491,313
153319.37581689755,314
876931.6871216074,315
1867779.338094773,316
28.815048535643278,317
263.81641032823075,318
89860.53036625238,319
1.793223710130551e-11,320
0.0003887704674693829,321
720.9974988269411,322
1465489.1994333293,323
1.4403669042448115,324
304934.4835229126,325
484949.50948369695,326
573767.9344947931,327
3555.3534531815376,328
45.108431676265184,329
757861.3385077808,330
25239.26538652316,331
40.6959639877682,332
2805.7543010452464,333
762601.8523585234,334
0.032141954856382805,335
9868.85761984384,336
50.48823776966338,337
155325.7253362345,338
905.424576239153,339
1085.1109295862498,340
52672.112408763416,341
134263.3715122873,342
33032.14905928267,343
1427932.8381011288,344
190176.8236709073,345
31.63082932044217,346
4018534.8666795436,347
588395.4358263076,348
93761.09189742421,349
3320323.1014060597,350
265346.1071074533,351
50236.063750265355,352
742.8645424105335,353
445.42441151934236,354
27695.322818168814,355
45.90499072232995,356
5382.336053837997,357
115602.26610849067,358
1934480.311267301,359
0.8812564781858442,360
0.03635297464916281,361
76945.25009822517,362
81.45616380284225,363
17.90396298433599,364
28669.066710599956,365
3496.70252017073,366
2448908.3453874695,367
52947.15963615963,368
547004.8361917546,369
9890.683443635915,370
460.36321048378284,371
0.9658130309166174,372
3182.8723293659614,373
178789.0758845542,374
524.7584616607402,375
1044046.9476962257,376
918153.4070313505,377
1402.120274887353,378
1975441.1096096444,379
19889.664417323962,380
34102.984259965764,381
29303.0769600759,382
875488.2536239139,383
117887.91809776406,384
337861.8546953074,385
100676.85482811164,386
22.156170156417964,387
25.106948877701846,388
1826751.9804350599,389
372186.71557870007,390
163862.2285072319,391
1580046.1650774048,392
4277374.743984895,393
0.21122705861613503,394
118622.85245932924,395
183288.46509687445,396
49821.99595387164,397
886.5961954635718,398
9170.270402880946,399
700225.9499925716,400
849.3594495706856,401
23958.67651922341,402
183521.9800068324,403
66286.68272526746,404
90651.401579009,405
135559.64004180513,406
105412.08037251992,407
0.16230484736740758,408
909.3879678898483,409
1769003.2410063471,410
69525.98633481521,411
2.608273294341173,412
455873.66100139107,413
1839422.6266551807,414
104261.7955792669,415
269655.4429516371,416
306746.5374213274,417
2553900.4375497405,418
772419.0958865669,419
334368.13226983004,420
167356.34803656884,421
150.8829427493934,422
464705.70928910276,423
68050.907828536,424
572806.4115246598,425
423.03916995162683,426
717705.6084455353,427
3.1175462868750077,428
7298.49823410834,429
52423.26687153732,430
43.74672897237827,431
311276.3803309164,432
722014.4403135868,433
105.49861481054492,434
672632.141898737,435
306342.39566981955,436
1.7116319444571597,437
447071.49648033467,438
93179.81830084226,439
462.36550094852174,440
1.5320833170918225e-06,441
452790.3046890406,442
11139.264349210607,443
3852.224519034619,444
30554.27871226121,445
1041.4016117460094,446
129418.13268099293,447
1340288.649330732,448
10983.955280250844,449
31.716522176703933,450
4288671.480167387,451
13660.187935766071,452
137.8058133244809,453
4.989148880735624,454
401980.23291868914,455
3467.856206978891,456
1755775.6306033302,457
0.43017765401322205,458
1320807.886879883,459
33554.40654336552,460
25764.05759562698,461
1.6531669295261842,462
0.016272087265027046,463
0.25528658565098317,464
3537959.8654067446,465
35524.58718632841,466
360677.91735911573,467
2108188.9374365234,468
10262.31273236634,469
1366.219125397442,470
10162.264474521438,471
29.503827154394322,472
1.3406231269667825,473
38043.636057289295,474
48610.6781245404,475
0.11528638865050626,476
504617.03483283054,477
7.791792556858987e-08,478
551483.468611221,479
55.208197605142125,480
9272.462082865553,481
108051.40896245037,482
148846.80666710704,483
4663.409887105992,484
137.26389787915983,485
483097.66104571236,486
1793.0727280048516,487
576.297900550922,488
256.9769991646926,489
14.857669378780646,490
36971.63498222602,491
2020.4532131533717,492
27944.108639967148,493
1194.1850003790173,494
544440.8146056467,495
1281170.2213711615,496
5529.134411669662,497
30823.530378945114,498
94905.07148760295,499
76334.01181733845,500
8.348948796492817,501
3235974.5426598913,502
13954.20907986616,503
4175373.674073237,504
350669.2776657173,505
2861994.9493239196,506
766572.8349282267,507
250997.64096305112,508
272778.8001427931,509
136506.19982827595,510
0.00013513078836497103,511
0.06301291420203461,512
351758.36578037095,513
9.825898652698525,514
17.466212556750488,515
4740207.241336876,516
163000.59571918764,517
263937.47547132085,518
4408.437617465302,519
80.91344257768866,520
36374.402983110995,521
94765.64124360321,522
92488.4991934061,523
186048.64486683212,524
1397.3018354269432,525
0.5224643614290626,526
4.234669163210018,527
4209862.678009264,528
41979.258275790184,529
9.514122158417596,530
331979.35493552784,531
2.133417882331353,532
30898.126778548816,533
4340.541750730212,534
196486.11142567874,535
147035.03354277235,536
207.50884356505972,537
10446.817740764633,538
798817.8544859004,539
5086.713972830985,540
5.47831097505828,541
12433.329902537665,542
639552.5869874128,543
199397.80412455305,544
429135.13791449653,545
189895.86327638436,546
2615155.9902024064,547
91337.80215041197,548
987364.7560056278,549
42.64313948309659,550
4930558.529469616,551
546536.8475601638,552
1339090.9889369635,553
15755.814458072757,554
215.40666072921047,555
608705.8217816517,556
820742.5779037119,557
6949.9764188801355,558
41278.27574212989,559
2238765.462654109,560
1043790.7513208538,561
353475.53618231067,562
1152111.3809010112,563
460.94114384954077,564
0.00944070646205763,565
1500.0155249171237,566
34444.61060481039,567
202.6863133486086,568
0.008871559126328893,569
1897364.5587043997,570
208018.56251032298,571
3182422.669839083,572
162.39413203864507,573
44093.79685127635,574
384.4545644369918,575
5270.663496923355,576
199296.07977891155,577
84341.3813030641,578
94953.05429435967,579
47.74626120750337,580
596378.1846615869,581
33024.232703281144,582
3036578.7317509116,583
177248.0536900551,584
1662628.9011651056,585
7242.645951855869,586
825636.0953940835,587
3010.2824158394483,588
39.254137350604424,589
817694.594396063,590
894.659902783632,591
66879.57543090878,592
0.7982071722391817,593
182425.80650024742,594
14719.61181765027,595
638673.9796236388,596
1659.670302781315,597
3334.8303977295627,598
13.156625899966897,599
25678.889552997935,600
876469.9020155094,601
1.2590739055741735,602
2402607.18010545,603
365815.72329868504,604
7.29759048301451,605
2923803.2858284856,606
81756.619107627,607
284.77936766791464,608
342.4732656612553,609
862830.522953567,610
227345.52473135886,611
244092.35921911913,612
54783.33097970113,613
805.2100385907388,614
610168.819250388,615
3067197.7481973106,616
1.7275476568405361,617
4531724.002489416,618
1542783.029137066,619
494549.328089391,620
2963141.65349993,621
50415.71768914791,622
34035.68185965856,623
22876.3356433054,624
220.80933171521872,625
1337863.2637496206,626
9031.321017697772,627
397489.8949824454,628
596141.4571753828,629
2891.9090427569595,630
355015.07012041484,631
372434.7453073072,632
59961.04422541101,633
0.006847640154309767,634
34462.63563382617,635
52818.92983951027,636
5.045441688475767e-10,637
46012.539828430956,638
55973.94922700694,639
419611.0613963983,640
327.1580079141891,641
398.54765795755713,642
22966.65094167777,643
263.46905379185546,644
6318.9639171546805,645
2548165.8624239536,646
15355.37558143539,647
5.028532315494928,648
0.00037793754460041144,649
1222024.1203935917,650
255029.90199618324,651
311.3965047083987,652
235125.37219427904,653
333.0397511595421,654
2096832.9452957404,655
40336.58827011441,656
631768.916134743,657
732274.2814780022,658
1681671.4218020635,659
4198.06959112535,660
469.4423033720718,661
2964169.362954932,662
42369.83449171963,663
39875.14847128086,664
31066.83851636677,665
779604.7610968251,666
79170.98618659066,667
28745.45240802794,668
390.1125288234363,669
839347.8686106555,670
122406.94600632139,671
201433.4721589925,672
50.24737734699469,673
1866943.116475856,674
16273.473496246792,675
22207.365478296633,676
100687.80846747065,677
188274.5346604866,678
3292775.8446482364,679
0.00458872366542974,680
35226.412933749074,681
195489.4977730633,682
125613.92597490762,683
244384.8177324772,684
289225.5682028409,685
236.8438735738274,686
8189.754396416764,687
341594.7654242367,688
350.593383047358,689
6350.76040558505,690
203875.5213813999,691
1512887.837949353,692
264665.291181224,693
529501.0516102312,694
19626.12771820938,695
7794.103738640442,696
735163.0042232784,697
2037559.2896183631,698
4539.425125287993,699
345511.0959618527,700
621581.3671673103,701
0.0032220871071626045,702
1.7420307355903442,703
39128.93490151003,704
2853.9928934418126,705
1751.4383328624701,706
72.46553854215237,707
1094981.6345795998,708
0.07518819909110219,709
142924.48698465573,710
21133.49325653896,711
21030.849886210985,712
18.10688085466888,713
1824.1799012265933,714
15291.733370924523,715
4532.759117827545,716
215314.64561755417,717
149.5075235057191,718
14369.706729252153,719
1583.256949247797,720
132245.36370278522,721
286659.8501051941,722
911225.1997169254,723
21698.61325239979,724
649.1627744520719,725
18206.290317329665,726
917738.9366224604,727
2451525.8285263455,728
317201.0964132569,729
1068462.35934545,730
27086.166617581403,731
142650.2188429731,732
277268.55725096294,733
6160.945624669381,734
7014.574504745836,735
479007.07143000583,736
875326.0464830507,737
1108707.9098483326,738
58725.766716688304,739
1621191.612408947,740
21428.75337530265,741
0.7730148826119877,742
6922.389457944751,743
40.94008400753922,744
2444.3930048101183,745
5958112.90455464,746
67642.79854334764,747
896393.9075707647,748
4164154.627922845,749
245850.0324147496,750
2868.4830156412663,751
165.59314328496933,752
3216.34084367582,753
72573.04135761001,754
951653.5148000923,755
663640.40919545,756
30991.388008544676,757
14166.829226116397,758
107.87535258341407,759
237984.6578509182,760
997325.3351051954,761
445326.3567551809,762
3519902.7449953686,763
345.92757865566296,764
2309767.820768264,765
79952.00602963398,766
2.090520539651304,767
2762818.6683852607,768
811146.7693675355,769
971.9844344777298,770
1143414.044608386,771
3926.064999869158,772
1400047.64000715,773
68175.12938684493,774
27804.09263363133,775
188686.13379344429,776
5433.534126931129,777
192.9635695890643,778
2045.241193288205,779
836120.6573751223,780
12.283579609990488,781
27793.54451274938,782
199332.75175091103,783
33634.09947467744,784
6378778.653463082,785
1118.7671149705611,786
829814.7937783117,787
14038.738025676812,788
29464.73044703927,789
9.20763018717263,790
104816.54916904277,791
22756.152046289004,792
1555719.5273048808,793
2015480.8763837654,794
15431.448178506786,795
0.0005734283476494441,796
930957.0396575675,797
2833236.552202483,798
1979.6155426480605,799
4152.472963361791,800
2566.943992798085,801
606.2946292066009,802
166.7894057610704,803
691183.9209937501,804
2857684.5637629284,805
39974.734722614376,806
2404922.657849144,807
1096965.0021902043,808
10073.134363166078,809
34792.42752801469,810
167173.22430603357,811
57464.171564519704,812
215265.76739755768,813
29.040343732483098,814
592748.739399806,815
1277636.9113619658,816
2195.746744362325,817
800984.80641629,818
677919.2446857048,819
3913742.451233991,820
3239.780320649858,821
94.05050815755921,822
7637.299937338419,823
1717239.8238624262,824
25541.41781768718,825
240116.73286523667,826
118951.41340198695,827
3178425.750673307,828
206128.83834185192,829
1436013.3586328048,830
56318.38118819016,831
1179045.659487171,832
3.666788229664129,833
902388.0976770374,834
78.09997343563617,835
76.34730908956712,836
171329.49095110662,837
1098032.0375177646,838
2473712.1584431115,839
1120225.1216911757,840
39670.624162304804,841
1154166.128901328,842
1.2687623602190037e-05,843
1339087.9755329601,844
7403.014036546808,845
2640777.405563588,846
95321.40328502274,847
29.274242508694247,848
2896.456766593524,849
14481.095291141146,850
274.63772736611025,851
2418091.640845201,852
3576.154784083536,853
20.930614179334516,854
47887.84069599011,855
7136.843134216373,856
0.4078042800527949,857
1149.782262679525,858
85712.23732161177,859
21043.08646784616,860
14481.898506881062,861
792494.0309989951,862
3382436.883093681,863
898953.8992273707,864
275.3884336382691,865
1155404.5983476837,866
23990.764092277273,867
5995.45480728795,868
1279711.1632058765,869
0.01187099340733768,870
6346.3994657217945,871
275780.7363369397,872
1224009.336204851,873
44721.67143117092,874
196951.01272093257,875
263815.30798108375,876
18222.68125358611,877
564981.4111879192,878
7735.607915589424,879
1212194.6988496783,880
4.582907870784257,881
161387.79425012783,882
165939.95198779265,883
1.515175075758693,884
5965.745277256553,885
0.11196892553071038,886
21.991784934983453,887
67925.99380621302,888
2767681.1739950073,889
2748485.59707496,890
7863.310050229234,891
3137009.3312933636,892
282803.53446966206,893
3062663.8849279834,894
571484.2422655453,895
512298.6273481424,896
597662.1806568538,897
38.17461036756336,898
2567035.082319432,899
1895.0563353251055,900
10724.48444088128,901
76123.91500290201,902
685664.6467064773,903
0.017394094503558635,904
121675.96098188886,905
349237.2305479824,906
434.2927683967726,907
0.05148797028392497,908
493538.59077718674,909
350.1391964011405,910
950678.046940081,911
89076.11626994563,912
349657.45535394724,913
385453.36081891286,914
434700.9910887475,915
83817.35900510346,916
1153565.0515634909,917
1703115.8950245844,918
22428.08248249266,919
1926.421236142901,920
25069.875479045717,921
1831014.7756477245,922
3566025.9709669976,923
111297.19646304856,924
6921.578209425079,925
49.45972285315854,926
284194.0005089526,927
333597.1459311769,928
48296.685767455776,929
9.739581189841175,930
4182.030391494997,931
406.61543083519086,932
130506.2895261725,933
1291502.3678988924,934
121751.82702877243,935
721.0604275375061,936
86559.53979852337,937
4038452.977372087,938
17139.549087963973,939
417634.62145528814,940
1445.6843645678866,941
0.6715964438720755,942
131.9751896658014,943
117287.06161271338,944
92232.64801479894,945
0.03556740722756572,946
1153207.0153192773,947
0.6443954255650937,948
27277.928477982743,949
0.1795376575535242,950
3497470.751791254,951
118.71863996579303,952
93.71732534634707,953
1760432.1675042657,954
1301824.2908832817,955
489.9709328785502,956
0.042708276765320734,957
140693.26817719493,958
4768.478549438427,959
1040006.6542265103,960
386.08779427170504,961
287728.4287757896,962
18971.823723583064,963
1863408.882207512,964
862448.047743671,965
488357.912755469,966
328285.60646420746,967
18415.22398203966,968
1476405.3731065965,969
5332.630729136537,970
1631893.3833184247,971
1479284.5881352732,972
1202098.7836342542,973
251123.60659987465,974
30.97173842386436,975
1.3349811530977518,976
5.362523307146302,977
184767.29830857637,978
474301.97279041883,979
2426592.6631217687,980
503657.2246039666,981
112265.03657398949,982
578147.8481040202,983
5971.968197207107,984
1220.9384158683358,985
1234726.2113739299,986
32811.92337260254,987
20915.92630194564,988
32084.914507225007,989
225291.96294345424,990
752.3122286690042,991
3155843.528836327,992
153657.49428278272,993
374944.0961878309,994
5193530.000599514,995
661929.2906985081,996
2126145.255936098,997
680675.0602048794,998
1679138.0344219087,999
2831.431023002907,1000
5833.037662779098,1001
280749.48001689056,1002
87384.50231247446,1003
5712351.849782108,1004
8.13285182672008,1005
313741.1595556983,1006
1800848.6020415123,1007
16788.642904903718,1008
131479.83178054565,1009
55.72463460622251,1010
2702818.1702070218,1011
43714.86187615488,1012
6561.634229127889,1013
316.77581047750886,1014
40826.533160326835,1015
2780061.827004254,1016
261.62347103971695,1017
557769.1702751522,1018
2579525.228235297,1019
556347.5886779921,1020
3269482.140904975,1021
3560.2472136242095,1022
580879.6305887809,1023
17651.283190244452,1024
3.0167921296493483,1025
530056.3850899434,1026
2947.4205069478917,1027
178139.16937434315,1028
54126.072279043176,1029
378998.4136454752,1030
7286.233892186502,1031
51892.978884670585,1032
117746.86775097712,1033
457.97796654842654,1034
43888.20475660466,1035
580.9685327305469,1036
8639.071165989943,1037
75.33962133994,1038
1281.858810166908,1039
1520704.3577989053,1040
334385.38186263316,1041
65183.06724630053,1042
109570.93181801128,1043
3588877.757770857,1044
129418.08149393158,1045
1.5494699174002353,1046
743942.8743712014,1047
397414.27458308055,1048
17208.839380568745,1049
742646.6186255185,1050
2.2565694626949004,1051
579337.1539784508,1052
789.7883981452641,1053
463.6224446643472,1054
220.4327834435944,1055
46188.099945245194,1056
542643.7416862517,1057
901705.1727054414,1058
1999572.6655500175,1059
382936.3398588133,1060
117.42894016405292,1061
330967.0273915153,1062
11557.839927260316,1063
114035.74219280104,1064
692911.497878197,1065
3.714844585298313,1066
586360.6021816958,1067
11407.069786943646,1068
9167.171569012193,1069
448487.09658877813,1070
1403188.07858985,1071
1265895.622700029,1072
4056838.1723072543,1073
914920.3559233946,1074
16879.843166534545,1075
30848.739660544426,1076
500913.19078215974,1077
9553.011031896669,1078
2745992.136069363,1079
20039.738309438544,1080
283405.23040812806,1081
10649.697353232345,1082
26091.730750421488,1083
0.010791006752251291,1084
441.07566640864735,1085
258415.02362890902,1086
33975.57733028978,1087
8714.775816981548,1088
207572.861113861,1089
413307.1099299627,1090
7075.397962184915,1091
1098610.1137206494,1092
879323.2929538015,1093
344995.5266788747,1094
1661920.56475021,1095
970.84703994176,1096
19301.88335084752,1097
21.686467998250336,1098
0.10626316146417016,1099
81.17542477362952,1100
22251.484265063933,1101
5.693864285371882,1102
2061858.200940569,1103
255.7067437204197,1104
762195.5764029933,1105
2863446.6677407683,1106
0.0023733399728055908,1107
668314.8544300905,1108
1909014.3489627852,1109
98257.9696550265,1110
28527.8047599152,1111
924098.797969616,1112
367992.3094506569,1113
48488.29411480501,1114
206736.63737877854,1115
3301917.5892392183,1116
3065693.692753604,1117
670834.7100139799,1118
1.8409841107872145,1119
1.1714650883420949e-08,1120
62448.69092850843,1121
765434.532217342,1122
1229627.0694459372,1123
277154.02198489354,1124
1926540.6057760906,1125
0.0017967402102679081,1126
1179023.9268667137,1127
19468.372355496533,1128
1127.0478634867177,1129
0.05605793055582063,1130
13593.632792497589,1131
165584.8267163945,1132
854950.9356272389,1133
12860.019772457013,1134
194652.53138802783,1135
825549.883801853,1136
164.55378843834188,1137
3386615.3452881267,1138
5147446.334468463,1139
254229.37221332334,1140
1415506.847645126,1141
761.4275859327686,1142
2669.4002569515133,1143
2172213.265128297,1144
62642.845934418016,1145
504116.58583322173,1146
161274.31151418874,1147
333747.48709668056,1148
0.8259200509498779,1149
135202.65828100892,1150
1710554.9794995254,1151
134269.45322433222,1152
20034.457020844737,1153
10149.552131600796,1154
1903.9642168346063,1155
5.370165721127371,1156
285.3601567333363,1157
961780.1306611465,1158
199.44478115716265,1159
421074.4914347547,1160
229030.25138478557,1161
260745.89556297104,1162
919751.8130806987,1163
1250728.2230043844,1164
90329.7007422611,1165
0.17490437687929292,1166
3241853.7169750393,1167
714972.128017025,1168
29485.836730961084,1169
553.9710604440475,1170
179616.2412422964,1171
0.012127839379759992,1172
6.638119810336299,1173
724879.1271209156,1174
202612.82805771322,1175
0.9124475137456198,1176
67.78619745638883,1177
856913.2215426724,1178
4616049.793955762,1179
421.7162089313592,1180
40217.44013418549,1181
160242.0840522527,1182
16738.31948070998,1183
214698.59314974406,1184
90338.69266787278,1185
335469.3783359259,1186
1144965.366540304,1187
4270.7518063727775,1188
922888.2216075553,1189
53518.81408296217,1190
1414931.5731100307,1191
837845.4899576936,1192
375.34362628706117,1193
63.336558721618594,1194
134.65544544085125,1195
47351.291491395656,1196
2680229.8816971993,1197
9382.921828187797,1198
8618.533839033806,1199
12155.370179535339,1200
1419022.0671135518,1201
914455.8241452257,1202
75.87619782121044,1203
757989.5413631756,1204
85668.0602694413,1205
2447859.1231217813,1206
268.02977424560396,1207
22765.22893117395,1208
672327.17392694,1209
369406.5438134527,1210
914.3619841328809,1211
17047.547600955168,1212
976092.2692215148,1213
242401.28862587208,1214
1.1819847349417045,1215
75144.8370928534,1216
9226.579763541235,1217
37568.753424542636,1218
355873.99728793855,1219
73.06646106742939,1220
3653.5153557611575,1221
32581.633539619907,1222
0.253460636642344,1223
1439121.4439232338,1224
14036.76730131307,1225
3632914.6127415486,1226
203.53333263710078,1227
51522.16525726296,1228
1975.0439344718504,1229
4531.028862708415,1230
438574.60817895056,1231
8590.532881266645,1232
17125.05483690804,1233
1.9623811283347306,1234
10936.324147932357,1235
0.0007951945233019079,1236
1362067.9477497817,1237
2.971200135326786e-07,1238
7.378206891348354,1239
11921.598678252562,1240
63331.01233905171,1241
68909.92879363157,1242
43138.57376106648,1243
17.680797647580217,1244
9063.915497968852,1245
1489513.7887233528,1246
8652.38337254663,1247
61662.90445891706,1248
0.0016694025578683908,1249
653.6220304071783,1250
2153742.993692889,1251
4.733700625693972,1252
116359.32602185858,1253
21426.440037315762,1254
259.23032308919966,1255
8948.406217267326,1256
91.96485676017248,1257
2937689.8285750304,1258
801315.9677038902,1259
880084.741067682,1260
2.8367603200289486,1261
344046.5993179647,1262
507099.1509018499,1263
99473.74807614918,1264
750853.2800227879,1265
187.2394677843761,1266
0.37086437068341016,1267
4481.05446154673,1268
1904869.5122326459,1269
59246.130677037254,1270
7796.6887891218375,1271
113013.39666739157,1272
807461.7219530395,1273
8034.152410458872,1274
0.00142273272703524,1275
43.47577082100884,1276
42165.63566078665,1277
21995.933751972167,1278
201.12156017335488,1279
384305.94762219593,1280
357367.24934190256,1281
10303.736510991752,1282
17638.008342946945,1283
409.2097078293024,1284
595.7974013414961,1285
1778464.988341845,1286
5784474.225098816,1287
24.3225221345435,1288
1042404.8522930733,1289
2457758.2637033365,1290
19350.78245358211,1291
214685.69090846457,1292
36719.0419910586,1293
600158.0983168321,1294
6.737769377860502,1295
181.07601314522265,1296
211707.5281249558,1297
5562.2091290164035,1298
142.36694214062638,1299
164.41102510915545,1300
250221.27358617354,1301
716703.3601229563,1302
17813.244996356352,1303
10964.765079367242,1304
1603393.43380139,1305
3385.4612795139724,1306
4060625.9594974043,1307
2621.3776819755926,1308
349848.18565924,1309
3057475.534798144,1310
29047.34222674802,1311
680122.6814502355,1312
10358.943395166674,1313
148395.09447709032,1314
33942.05127383423,1315
1228402.4257393833,1316
327958.5251931617,1317
389665.19491039595,1318
660.0320459692202,1319
5567.0515813140555,1320
8644.813152163984,1321
21.224507802627357,1322
23655.281251442833,1323
40459.664053575834,1324
25967.305436919025,1325
236.98967785365866,1326
22.113666929835365,1327
1236.2721829403463,1328
1183894.9271904102,1329
1114732.5766914985,1330
5748950.329133626,1331
92912.4587750428,1332
8.946315317263336,1333
207737.86215359718,1334
834812.6869247357,1335
396268.54735141806,1336
